voter,team,bias1-a,bias1-b,bias1-c,bias2-a,bias2-b,bias2-c,bias3-a,bias3-b,bias3-c,bias0-ap,bias0-mean
garry-smits,army-west-point-black-knights,2.3279,0.0,2.3279,2.4342,0.0,2.4342,0.4583,0.0,0.4583,2.0,2.68
garry-smits,appalachian-state-mountaineers,-7.07,0.0,-7.07,0.582,0.0,0.582,-1.4493,0.0,-1.4493,-5.0,0.45
garry-smits,buffalo-bulls,-8.3333,0.0,-8.3333,11.6279,0.0,11.6279,11.6279,0.0,11.6279,-2.0,2.5
gary-horowitz,kentucky-wildcats,3.1344,3.1532,3.125,-13.1973,-11.9519,-13.82,-11.567,-10.589,-12.056,5.0,-22.602
gary-horowitz,utah-state-aggies,-14.8447,0.0,-14.8447,-22.9063,0.0,-22.9063,-22.0278,0.0,-22.0278,-17.0,-22.09
gary-horowitz,syracuse-orange,-3.766800000000001,-11.7222,7.0919,-11.474450000000001,-9.35365,-0.49405,-10.522450000000001,-9.027750000000001,0.37515,4.5,-2.931
gary-horowitz,cincinnati-bearcats,-9.45045,-3.56695,-12.579249999999998,-12.136,-0.74165,-17.17105,-14.106100000000001,-3.81045,-18.561700000000002,-13.0,-18.989
gary-horowitz,texas-tech-red-raiders,-31.5789,-31.5789,0.0,-19.5895,-19.5895,0.0,-21.0526,-21.0526,0.0,-6.0,-3.722
gary-horowitz,boston-college-eagles,11.7647,0.0,11.7647,-1.4105,0.0,-1.4105,-5.2632,0.0,-5.2632,2.0,-0.268
gary-horowitz,georgia-southern-eagles,-23.8095,0.0,-23.8095,-10.9524,0.0,-10.9524,-11.9048,0.0,-11.9048,-5.0,-2.3
gary-horowitz,appalachian-state-mountaineers,-3.1693,0.0,-3.56545,-2.8552999999999997,1.4293,-3.7060000000000004,-3.7524,0.0,-4.48185,-5.5,-8.453000000000001
gary-horowitz,uab-blazers,-4.0,0.0,-4.0,15.2074,0.0,15.2074,13.6364,0.0,13.6364,-1.0,3.3
grace-raynor,texas-longhorns,-4.7635,-5.3535,-4.3947,-26.9467,-25.4689,-27.8703,-24.8207,-24.2424,-25.1821,-6.0,-34.815
grace-raynor,oregon-ducks,-3.775,-1.6357,-18.75,-11.8899,-9.9671,-25.35,-13.9547,-12.3768,-25.0,-1.0,-11.414
grace-raynor,kentucky-wildcats,10.4808,4.4293,13.9388,-6.8644,-11.2135,-4.3793,-4.884,-9.7222,-2.1193,16.0,-10.222
grace-raynor,utah-state-aggies,8.5317,0.0,8.5317,-12.713,0.0,-12.713,-9.2262,0.0,-9.2262,6.0,-6.044
grace-raynor,syracuse-orange,-5.5615,0.0,-5.5615,-21.0847,0.0,-21.0847,-19.164,0.0,-19.164,-7.0,-22.667
grace-raynor,boston-college-eagles,-31.825,0.0,-31.825,-35.6541,0.0,-35.6541,-38.537,0.0,-38.537,-15.0,-16.255
grace-raynor,texas-am-aggies,-7.1602,-8.4164,-5.2758,-7.556,-3.2658,-13.9914,-9.0047,-5.784,-13.8358,-14.0,-11.931
grace-raynor,fresno-state-bulldogs,1.4698,0.0,1.4698,-0.9185,0.0,-0.9185,-1.8398,0.0,-1.8398,1.0,-0.424
grace-raynor,houston-cougars,5.8824,0.0,5.8824,-14.6111,0.0,-14.6111,-11.1111,0.0,-11.1111,1.0,-2.63
grace-raynor,colorado-buffaloes,2.381,2.381,0.0,-6.6995,-6.6995,0.0,-7.5359,-7.5359,0.0,1.0,-2.632
grace-raynor,cincinnati-bearcats,-4.4137,-4.5455,-4.3478,-3.0759,-3.2455,-2.9912,-6.5391,-9.0909,-5.2632,-3.0,-1.729
grace-raynor,army-west-point-black-knights,-8.9724,0.0,-8.9724,-8.4394,0.0,-8.4394,-10.565,0.0,-10.565,-9.0,-8.32
grace-raynor,byu-cougars,0.0,0.0,0.0,-8.535,-8.535,0.0,-10.0,-10.0,0.0,0.0,-1.707
grace-raynor,virginia-cavaliers,-20.0,0.0,-20.0,-11.54,0.0,-11.54,-15.0,0.0,-15.0,-4.0,-2.308
grace-raynor,appalachian-state-mountaineers,-9.0909,0.0,-9.0909,-1.4563,0.0,-1.4563,-2.4621,0.0,-2.4621,-4.0,-0.55
grace-raynor,arizona-state-sun-devils,4.3478,4.3478,0.0,6.9042,6.9042,0.0,6.6667,6.6667,0.0,1.0,1.55
grace-raynor,georgia-southern-eagles,-8.3333,0.0,-8.3333,3.0043,0.0,3.0043,2.1277,0.0,2.1277,-2.0,0.7
grace-raynor,pittsburgh-panthers,0.0,0.0,0.0,4.5433,0.0,4.5433,0.0,0.0,0.0,0.0,1.043
jason-galloway,kentucky-wildcats,-3.5824,-24.0156,9.1884,-19.8105,-37.3189,-8.8677,-18.2574,-36.3062,-6.9769,-5.0,-30.888
jason-galloway,syracuse-orange,-10.2577,-18.1818,-9.1256,-23.2725,-9.4136,-25.2524,-21.553,-9.0909,-23.3333,-13.0,-26.738
jason-galloway,utah-state-aggies,-9.444,0.0,-9.444,-16.9313,0.0,-16.9313,-16.2283,0.0,-16.2283,-12.0,-17.09
jason-galloway,duke-blue-devils,-9.8947,-9.8947,0.0,-5.4421,-5.4421,0.0,-7.8947,-7.8947,0.0,-4.0,-1.826
jason-galloway,boston-college-eagles,8.4011,0.0,8.4011,5.6122,0.0,5.6122,3.4981,0.0,3.4981,5.0,3.745
jason-galloway,fresno-state-bulldogs,19.3835,0.0,19.3835,6.5423,0.0,6.5423,7.1429,0.0,7.1429,10.0,3.733
jason-galloway,byu-cougars,5.0,5.0,0.0,-3.3667,-3.3667,0.0,-4.7619,-4.7619,0.0,1.0,-0.707
jason-galloway,missouri-tigers,-11.3095,0.0,-11.3095,-3.1867,0.0,-3.1867,-7.1429,0.0,-7.1429,-5.0,-1.267
jason-galloway,army-west-point-black-knights,4.8626,0.0,4.8626,4.9828,0.0,4.9828,3.0435,0.0,3.0435,5.0,5.68
jason-galloway,appalachian-state-mountaineers,-11.6711,-10.6884,-13.6364,-3.5968,-1.3043,-8.1818,-4.4796,-2.1739,-9.0909,-8.0,-2.4
jason-galloway,cincinnati-bearcats,12.2426,8.6957,15.7895,7.7343,10.0643,5.4044,4.4643,4.1667,4.7619,5.0,3.414
jason-galloway,virginia-cavaliers,4.1667,0.0,4.1667,12.0674,0.0,12.0674,8.6957,0.0,8.6957,1.0,2.692
jerry-dipaola,syracuse-orange,14.16665,7.14285,7.0238,2.4718,4.1663,-1.6945,3.9951999999999996,4.54545,-0.55025,8.0,-0.013499999999999956
jerry-dipaola,kentucky-wildcats,28.0553,44.0144,20.0758,9.0549,25.169,0.9978,10.8766,26.727,2.9514,48.0,20.398
jerry-dipaola,utah-state-aggies,6.6121,0.0,6.6121,-0.1603,0.0,-0.1603,0.5743,0.0,0.5743,2.0,0.085
jerry-dipaola,army-west-point-black-knights,0.82975,-0.0541,0.88385,-1.9526000000000003,0.5014,-2.454,-5.41125,-1.2446,-4.16665,0.5,-0.539
jerry-dipaola,byu-cougars,3.3960000000000004,1.6900000000000002,6.056233333333334,-4.244466666666667,-3.2487666666666666,-2.1739,-4.793966666666667,-5.004933333333334,-1.2965333333333333,7.666666666666667,-2.478
jerry-dipaola,cincinnati-bearcats,6.986400000000001,5.280433333333334,5.706966666666667,-4.1129,-2.9745000000000004,-6.509600000000002,-4.8063666666666665,-2.0246999999999997,-7.7800666666666665,13.666666666666666,-3.5333333333333337
jerry-dipaola,boston-college-eagles,11.1253,-6.52175,17.64705,7.51055,-2.1739,9.68445,4.23915,-3.26085,7.5,1.5,1.366
jerry-dipaola,missouri-tigers,-4.1739,0.0,-4.1739,3.7242,0.0,3.7242,-0.0906,0.0,-0.0906,-2.0,1.733
jerry-dipaola,virginia-cavaliers,-6.7313,-2.5787,-10.619950000000001,-2.82285,-5.19,-3.2014500000000004,-5.13835,-6.06235,-5.3987,-10.5,-8.1495
jim-alexander,alabama-crimson-tide,0.0,0.0,0.0,-199.5281,-211.35,-187.7062,-193.75,-200.0,-187.5,0.0,-32.941
jim-alexander,clemson-tigers,-6.25,-12.5,0.0,-108.8323,-100.3833,-117.2812,-104.1667,-95.8333,-112.5,-2.0,-35.98
jim-alexander,ohio-state-buckeyes,-20.5159,3.125,-44.1567,-79.1526,-67.6878,-90.6174,-80.9871,-71.5179,-90.4563,-13.0,-47.036
jim-alexander,georgia-bulldogs,21.1905,28.125,14.256,-42.2939,-60.0529,-24.5348,-37.6711,-50.0,-25.3423,14.0,-23.18
jim-alexander,notre-dame-fighting-irish,4.0551,11.2351,-3.125,-44.3276,-22.0739,-66.5812,-45.0595,-22.4107,-67.7083,7.0,-27.561
jim-alexander,washington-huskies,54.0475,56.461,50.1859,20.0483,16.8164,25.2193,23.4403,20.6114,27.9665,79.0,46.441
jim-alexander,wisconsin-badgers,12.8051,13.9201,5.0,-14.4424,-16.3056,-1.4,-13.3316,-14.5559,-4.7619,16.0,0.052
jim-alexander,lsu-tigers,12.4524,0.4407,24.4641,-20.6397,-29.3243,-11.9552,-21.0081,-30.4302,-11.5861,14.0,-17.951
jim-alexander,oklahoma-sooners,-1.3914,0.7589,-3.5417,-38.5336,-30.2428,-46.8245,-35.4836,-29.1815,-41.7857,-2.0,-36.39
jim-alexander,texas-longhorns,17.1685,-4.6667,32.765,-8.8412,-26.1375,3.5133,-6.4001,-24.7719,6.7226,28.0,0.468
jim-alexander,michigan-wolverines,21.1277,-1.5839,43.8393,-9.709,-19.214,-0.2041,-6.833,-18.1724,4.5064,12.0,-20.012
jim-alexander,michigan-state-spartans,-29.061,-29.061,0.0,-34.7464,-34.7464,0.0,-35.0534,-35.0534,0.0,-18.0,-17.135
jim-alexander,stanford-cardinal,13.7424,13.7424,0.0,-18.0369,-18.0369,0.0,-13.922,-13.922,0.0,11.0,-6.134
jim-alexander,west-virginia-mountaineers,13.8318,-5.5809,36.0178,-8.9072,-26.357,11.0355,-6.5596,-26.4263,16.1451,25.0,-6.935
jim-alexander,ucf-knights,6.1829,30.7094,-15.2778,-17.0028,9.4425,-40.1425,-15.2083,11.2831,-38.3883,20.0,-12.168
jim-alexander,miami-fl-hurricanes,-15.7041,-15.7041,0.0,-29.4198,-29.4198,0.0,-28.7324,-28.7324,0.0,-12.0,-22.568
jim-alexander,auburn-tigers,20.4167,20.4167,0.0,-4.7301,-4.7301,0.0,-4.1727,-4.1727,0.0,11.0,-1.442
jim-alexander,north-carolina-state-wolfpack,-65.6953,-114.5238,-36.3983,-66.0415,-132.3314,-26.2676,-66.0593,-130.4762,-27.4091,-57.0,-50.793
jim-alexander,washington-state-cougars,7.5132,-19.0476,10.8333,-12.8302,-7.519,-13.4941,-13.0123,-9.5238,-13.4483,7.0,-8.622
jim-alexander,army-west-point-black-knights,-118.6508,0.0,-118.6508,-119.6913,0.0,-119.6913,-123.9583,0.0,-123.9583,-67.0,-64.653
jim-alexander,penn-state-nittany-lions,9.0344,17.3259,-2.021,-10.9304,-3.6934,-20.5797,-8.8738,-1.0378,-19.3219,19.0,-10.568
jim-alexander,tcu-horned-frogs,-54.2456,-54.2456,0.0,-72.9753,-72.9753,0.0,-70.0915,-70.0915,0.0,-20.0,-27.97
jim-alexander,colorado-buffaloes,-73.8971,-73.8971,0.0,-78.7676,-78.7676,0.0,-80.5147,-80.5147,0.0,-25.0,-25.132
jim-alexander,oregon-ducks,-18.582,-24.1942,26.3158,-25.7373,-31.4126,19.6649,-29.0065,-35.1323,20.0,-22.0,-30.232
jim-alexander,utah-state-aggies,-35.9864,0.0,-35.9864,-42.8734,0.0,-42.8734,-42.7664,0.0,-42.7664,-30.0,-35.09
jim-alexander,florida-gators,14.9908,-12.7104,25.3787,-3.5856,-22.5648,3.5316,-4.0133,-23.1481,3.1622,19.0,-3.793
jim-alexander,kentucky-wildcats,1.7415,13.0647,-2.5047,-16.5913,-3.4484,-21.5199,-14.7279,-0.9357,-19.8999,4.0,-21.912
jim-alexander,cincinnati-bearcats,-42.2196,-20.4621,-50.3787,-31.332,-13.9819,-37.8383,-34.453,-18.3136,-40.5053,-70.0,-47.346
jim-alexander,virginia-tech-hokies,-5.689,-5.689,0.0,-13.4281,-13.4281,0.0,-14.9286,-14.9286,0.0,-6.0,-9.242
jim-alexander,fresno-state-bulldogs,-23.7541,0.0,-23.7541,-27.4363,0.0,-27.4363,-28.6175,0.0,-28.6175,-24.0,-25.424
jim-alexander,mississippi-state-bulldogs,-2.2105,-2.2105,0.0,-7.6868,-7.6868,0.0,-7.7193,-7.7193,0.0,-1.0,-4.885
jim-alexander,south-florida-bulls,-31.8035,-23.0029,-49.4048,-29.1024,-20.9206,-45.4661,-31.746,-22.619,-50.0,-30.0,-25.07
jim-alexander,boston-college-eagles,-13.8889,0.0,-20.8333,-20.8376,-2.1739,-30.1694,-24.4291,-4.3478,-34.4697,-5.0,-7.718
jim-alexander,syracuse-orange,13.8824,0.0,13.8824,-6.3683,0.0,-6.3683,-3.5793,0.0,-3.5793,12.0,-1.741
jim-alexander,boise-state-broncos,-28.4425,-3.3333,-40.9971,-31.1097,-10.3791,-41.475,-33.8382,-13.3824,-44.0662,-40.0,-42.869
jim-alexander,usc-trojans,-2.6984,-2.6984,0.0,-12.2052,-12.2052,0.0,-9.1036,-9.1036,0.0,-1.0,-5.458
jim-alexander,oklahoma-state-cowboys,0.0,0.0,0.0,-21.4467,-21.4467,0.0,-23.3333,-23.3333,0.0,0.0,-3.217
jim-alexander,uab-blazers,-32.7013,0.0,-32.7013,-17.2745,0.0,-17.2745,-17.8745,0.0,-17.8745,-30.0,-15.5
jim-alexander,houston-cougars,-9.2089,-8.3333,-9.6467,-11.4728,2.1277,-18.2731,-11.2319,0.0,-16.8478,-6.0,-5.88
jim-alexander,iowa-hawkeyes,-4.7386,-4.1667,-5.8824,-9.2618,-6.3809,-15.0235,-11.1455,-7.8947,-17.6471,-3.0,-4.917
jim-alexander,florida-state-seminoles,-5.5556,-5.5556,0.0,-12.7,-12.7,0.0,-11.1111,-11.1111,0.0,-1.0,-2.286
jim-alexander,buffalo-bulls,-40.6433,0.0,-40.6433,-20.2485,0.0,-20.2485,-20.2485,0.0,-20.2485,-15.0,-7.5
jim-alexander,san-diego-state-aztecs,-22.8063,-21.5217,-24.0909,-14.0284,-14.7614,-13.2955,-15.0716,-16.8478,-13.2955,-19.0,-11.622
jim-alexander,utah-utes,23.5839,0.0,23.5839,10.6454,0.0,10.6454,10.5458,0.0,10.5458,12.0,6.069
jim-alexander,appalachian-state-mountaineers,-18.4265,0.0,-18.4265,-8.7215,0.0,-8.7215,-11.4907,0.0,-11.4907,-8.0,-3.75
jim-alexander,south-carolina-gamecocks,-9.8933,-9.8933,0.0,-0.3333,-0.3333,0.0,-4.4813,-4.4813,0.0,-9.0,-0.385
jim-alexander,texas-tech-red-raiders,-13.6364,-13.6364,0.0,-3.2818,-3.2818,0.0,-4.5455,-4.5455,0.0,-3.0,-0.722
jim-alexander,duke-blue-devils,-2.2727,-2.2727,0.0,4.4784,4.4784,0.0,4.5455,4.5455,0.0,-1.0,1.974
jim-alexander,texas-am-aggies,35.7955,13.6364,46.875,22.0278,7.3791,29.3521,21.7191,4.1667,30.4954,18.0,12.42
jim-alexander,georgia-southern-eagles,-10.6884,0.0,-10.6884,-0.6522,0.0,-0.6522,-1.087,0.0,-1.087,-5.0,-0.3
jim-alexander,troy-trojans,-13.0435,0.0,-13.0435,-8.6957,0.0,-8.6957,-8.6957,0.0,-8.6957,-3.0,-2.0
jim-alexander,virginia-cavaliers,0.0,0.0,0.0,7.5847,0.0,7.5847,4.3478,0.0,4.3478,0.0,1.692
joey-kaufman,clemson-tigers,1.5625,3.125,0.0,-100.6734,-84.0656,-117.2812,-96.5625,-80.625,-112.5,3.0,-30.98
joey-kaufman,alabama-crimson-tide,6.25,12.5,0.0,-189.1281,-190.55,-187.7062,-184.375,-181.25,-187.5,1.0,-31.941
joey-kaufman,georgia-bulldogs,13.1696,25.2976,1.0417,-53.6428,-70.6279,-36.6578,-50.5655,-63.6905,-37.4405,4.0,-33.18
joey-kaufman,ohio-state-buckeyes,1.9965,1.0417,2.9514,-51.4674,-72.3747,-30.5602,-53.5888,-76.7262,-30.4514,4.0,-30.036
joey-kaufman,auburn-tigers,-37.5784,-42.3753,-4.0,-61.3117,-70.9823,6.383,-61.6029,-71.3152,6.383,-15.0,-26.442
joey-kaufman,notre-dame-fighting-irish,-7.7604,-7.1875,-8.3333,-59.6145,-45.4415,-73.7875,-60.9053,-46.8105,-75.0,1.0,-33.561
joey-kaufman,washington-huskies,-16.7159,-10.1786,-23.2532,-40.5815,-46.0361,-35.1268,-37.1939,-41.9387,-32.449,-32.0,-61.947
joey-kaufman,oklahoma-sooners,-4.6627,-9.3254,0.0,-42.3155,-42.3707,-42.2603,-39.5809,-41.8403,-37.3214,-4.0,-38.39
joey-kaufman,lsu-tigers,-5.3333,-1.9048,-8.3333,-41.0874,-39.0825,-42.8417,-41.3042,-39.5011,-42.8819,-11.0,-46.018
joey-kaufman,michigan-wolverines,-0.0296,1.9773,-1.7857,-31.1558,-15.2739,-45.0525,-27.285,-13.876,-39.0179,2.0,-29.283
joey-kaufman,wisconsin-badgers,3.8507,6.9526,-4.4211,-14.6419,-19.5435,-1.571,-14.5075,-18.495,-3.8743,-8.0,-20.234
joey-kaufman,west-virginia-mountaineers,-5.3633,1.8304,-12.557,-26.525,-18.1119,-34.9381,-23.8727,-17.9367,-29.8088,-10.0,-43.125
joey-kaufman,texas-longhorns,-7.1897,-1.4331,-10.7875,-29.4194,-21.2321,-34.5364,-27.367,-20.1726,-31.8636,-9.0,-37.815
joey-kaufman,michigan-state-spartans,-9.964,-9.964,0.0,-13.6878,-13.6878,0.0,-14.2874,-14.2874,0.0,-7.0,-6.135
joey-kaufman,stanford-cardinal,-4.2123,-0.11,-15.1515,-14.66,-18.1035,-5.4773,-13.3899,-15.5703,-7.5758,-17.0,-19.527
joey-kaufman,penn-state-nittany-lions,8.7899,4.7005,12.8793,-7.6664,-13.9825,-1.3503,-5.9326,-11.4076,-0.4575,19.0,-13.387
joey-kaufman,washington-state-cougars,7.2119,0.0,7.2119,-15.3121,0.0,-15.3121,-15.2697,0.0,-15.2697,6.0,-12.043
joey-kaufman,ucf-knights,12.2948,12.9871,11.6026,-6.736,-3.8503,-9.6216,-5.5875,-2.7267,-8.4483,21.0,-11.876
joey-kaufman,florida-gators,7.0138,7.4848,6.7782,-8.1331,4.1417,-14.2704,-8.5837,3.5645,-14.6578,8.0,-11.21
joey-kaufman,miami-fl-hurricanes,7.4066,7.4066,0.0,-1.8082,-1.8082,0.0,-1.2946,-1.2946,0.0,8.0,-0.568
joey-kaufman,oregon-ducks,-22.8504,-25.0122,-5.5556,-28.9514,-31.1426,-11.4222,-32.5078,-35.1824,-11.1111,-29.0,-37.232
joey-kaufman,tcu-horned-frogs,-28.38,-28.38,0.0,-39.1726,-39.1726,0.0,-38.1002,-38.1002,0.0,-19.0,-24.47
joey-kaufman,kentucky-wildcats,11.1008,0.9924,16.155,-5.9728,-14.5105,-1.7039,-4.3119,-13.0208,0.0426,17.0,-10.602
joey-kaufman,syracuse-orange,-6.0596,-8.3333,-5.7347,-18.9861,-0.2958,-21.6561,-17.4845,0.0,-19.9823,-8.0,-21.738
joey-kaufman,mississippi-state-bulldogs,-12.2529,-3.0258,-20.1618,-15.6539,-6.9041,-23.1537,-16.247,-7.0524,-24.1282,-25.0,-30.774
joey-kaufman,texas-am-aggies,-0.6682,5.1729,-4.1729,-3.3077,4.7108,-8.1188,-3.9781,2.4356,-7.8264,-1.0,-3.127
joey-kaufman,fresno-state-bulldogs,-13.2147,0.0,-13.2147,-15.4709,0.0,-15.4709,-16.6166,0.0,-16.6166,-18.0,-19.424
joey-kaufman,virginia-tech-hokies,29.5513,29.5513,0.0,13.3879,13.3879,0.0,13.0488,13.0488,0.0,16.0,8.633
joey-kaufman,utah-utes,-4.989,-13.0435,-3.8384,-7.8559,-4.3478,-8.357,-8.7472,-6.5217,-9.0651,-9.0,-11.895
joey-kaufman,usc-trojans,10.3268,10.3268,0.0,0.8953,0.8953,0.0,3.9216,3.9216,0.0,5.0,0.542
joey-kaufman,oklahoma-state-cowboys,-0.7783,-0.7783,0.0,-0.1804,-0.1804,0.0,-0.9314,-0.9314,0.0,-2.0,0.269
joey-kaufman,north-carolina-state-wolfpack,-1.7024,2.0833,-7.381,-6.31,-5.4488,-7.6017,-6.8556,-4.9974,-9.6429,-2.0,-6.293
joey-kaufman,utah-state-aggies,10.8277,-8.3333,14.0212,2.6008,-1.3875,3.2655,3.3728,-2.0833,4.2822,9.0,3.323
joey-kaufman,florida-state-seminoles,0.0,0.0,0.0,-6.7684,-6.7684,0.0,-5.2632,-5.2632,0.0,0.0,-1.286
joey-kaufman,boise-state-broncos,7.0569,3.9216,10.1921,0.8639,-3.0584,4.7862,-0.6156,-5.9211,4.6898,8.0,1.274
joey-kaufman,colorado-buffaloes,-5.4167,-5.4167,0.0,-4.1388,-4.1388,0.0,-5.8497,-5.8497,0.0,-5.0,-3.021
joey-kaufman,army-west-point-black-knights,1.2764,0.0,1.2764,1.4633,0.0,1.4633,-1.0127,0.0,-1.0127,1.0,1.68
joey-kaufman,byu-cougars,0.0,0.0,0.0,-8.535,-8.535,0.0,-10.0,-10.0,0.0,0.0,-1.707
joey-kaufman,cincinnati-bearcats,-9.1097,-9.1097,0.0,-5.6831,-5.6831,0.0,-11.4907,-11.4907,0.0,-4.0,-2.451
joey-kaufman,iowa-hawkeyes,13.5732,0.0,13.5732,8.0508,0.0,8.0508,6.8841,0.0,6.8841,7.0,4.614
joey-kaufman,boston-college-eagles,6.328,-4.5455,11.7647,0.7995,-6.8182,4.6084,-2.1212,-9.0909,1.3636,3.0,0.282
joey-kaufman,northwestern-wildcats,3.5417,0.0,3.5417,0.5598,0.0,0.5598,-2.5339,0.0,-2.5339,3.0,0.629
joey-kaufman,appalachian-state-mountaineers,-8.5145,0.0,-8.5145,-1.2128,0.0,-1.2128,-2.1739,0.0,-2.1739,-4.0,-0.55
joey-kaufman,iowa-state-cyclones,16.0628,0.0,16.0628,15.4901,0.0,15.4901,13.5198,0.0,13.5198,6.0,6.257
joey-kaufman,south-carolina-gamecocks,-4.1667,-4.1667,0.0,6.225,6.225,0.0,0.0222,0.0222,0.0,-2.0,2.758
joey-kaufman,san-diego-state-aztecs,-8.3333,-8.3333,0.0,-2.7792,-2.7792,0.0,-4.1667,-4.1667,0.0,-2.0,-0.667
joey-kaufman,houston-cougars,41.1765,0.0,41.1765,16.3354,0.0,16.3354,20.0,0.0,20.0,7.0,3.37
joey-kaufman,missouri-tigers,0.0833,0.0,0.0833,8.072,0.0,8.072,4.1667,0.0,4.1667,0.0,3.733
john-bednarowski,alabama-crimson-tide,-4.7658,0.0,-9.002066666666666,-166.97883333333334,-158.8889,-173.732,-162.78593333333333,-152.77776666666668,-171.4506,0.6666666666666666,-34.931666666666665
john-bednarowski,clemson-tigers,6.209166666666666,13.194433333333334,-0.6172666666666681,-111.3256,-139.48749999999998,-87.73966666666666,-106.90766666666667,-128.47223333333332,-89.16666666666667,2.3333333333333335,-31.788666666666668
john-bednarowski,ohio-state-buckeyes,-37.11026666666667,-58.91203333333333,-17.6819,-108.08663333333334,-125.06123333333333,-89.1213,-107.98066666666666,-126.04166666666667,-87.99383333333333,-17.0,-46.08466666666667
john-bednarowski,georgia-bulldogs,12.304499999999999,16.319433333333333,8.101833333333333,-43.317933333333336,-60.190333333333335,-28.1216,-37.592533333333336,-50.45766666666666,-26.1305,8.666666666666666,-29.945000000000004
john-bednarowski,notre-dame-fighting-irish,1.4134333333333327,9.0344,-5.358799999999999,-47.26916666666667,-30.3442,-62.873799999999996,-45.7031,-28.76503333333333,-61.33733333333333,-6.666666666666667,-46.71966666666666
john-bednarowski,oklahoma-sooners,-2.0924999999999994,1.7368333333333332,-6.009266666666666,-33.97173333333333,-30.978933333333334,-38.08573333333333,-32.466233333333335,-27.747833333333332,-37.630266666666664,2.0,-26.528333333333332
john-bednarowski,wisconsin-badgers,-15.439566666666666,-24.612166666666667,-7.556633333333333,-33.861666666666665,-45.1336,-19.065833333333334,-33.3657,-44.49263333333334,-20.098533333333332,-19.333333333333332,-40.964333333333336
john-bednarowski,penn-state-nittany-lions,-25.902600000000003,-23.632366666666666,-14.6554,-50.23133333333334,-47.823,-29.826166666666666,-47.72296666666667,-44.51,-29.763366666666666,-21.333333333333332,-47.643
john-bednarowski,texas-longhorns,2.2631,7.1372,-0.019933333333333653,-15.2781,-15.485466666666667,-13.8134,-14.536766666666667,-14.084766666666667,-13.7258,5.666666666666667,-15.695666666666668
john-bednarowski,lsu-tigers,18.410899999999998,12.782499999999999,27.435833333333335,-48.165600000000005,-22.7186,-58.09286666666667,-45.377833333333335,-22.689000000000004,-53.3894,6.666666666666667,-19.605666666666668
john-bednarowski,florida-gators,11.127166666666668,11.257633333333333,12.254833333333332,-18.136833333333332,-14.908166666666666,-18.062866666666668,-15.359566666666668,-12.170566666666666,-15.309133333333335,17.0,-18.060666666666666
john-bednarowski,miami-fl-hurricanes,9.6225,22.2678,1.5432,-9.2439,-0.008449999999999847,-7.8629,-8.781649999999999,0.7863000000000007,-8.0191,15.0,-8.5805
john-bednarowski,washington-huskies,5.831666666666667,3.6575666666666664,4.903966666666666,-4.513233333333334,-9.587666666666665,-0.07069999999999983,-3.9627666666666665,-8.385,0.25823333333333337,4.666666666666667,-8.219
john-bednarowski,michigan-wolverines,1.6349666666666665,-1.7928333333333335,3.7086666666666663,-15.426533333333333,-15.005066666666666,-15.679133333333333,-14.784866666666666,-13.784366666666665,-15.896766666666666,-5.666666666666667,-28.287000000000003
john-bednarowski,auburn-tigers,-1.4058666666666666,-4.095400000000001,3.369266666666667,-22.253033333333335,-28.831999999999997,1.1234666666666673,-21.797766666666664,-27.9709,-1.6833666666666673,-2.3333333333333335,-22.2
